strain,accession,subtype,date,host,country,region,species,broad,order
A/chicken/Guangdong/4625/2021|2021-08-04,EPI2594022,H3N8,2021-08-04,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4629/2021|2021-08-04,EPI2594038,H3N8,2021-08-04,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/463/2022|2022-03-29,EPI2595250,H3N8,2022-03-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4630/2021|2021-08-04,EPI2594054,H3N8,2021-08-04,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/466/2022|2022-03-02,EPI2594910,H3N8,2022-03-02,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4677/2021|2021-08-11,EPI2595204,H3N8,2021-08-11,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4683/2021|2021-08-11,EPI2595180,H3N8,2021-08-11,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4689/2021|2021-08-11,EPI2595156,H3N8,2021-08-11,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4691/2021|2021-08-11,EPI2595132,H3N8,2021-08-11,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4693/2021|2021-08-11,EPI2595108,H3N8,2021-08-11,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4699/2021|2021-08-11,EPI2594265,H3N8,2021-08-11,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/47/2022|2022-01-06,EPI2594457,H3N8,2022-01-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/475/2022|2022-01-26,EPI2594217,H3N8,2022-01-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4751/2021|2021-08-11,EPI2594070,H3N8,2021-08-11,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4755/2021|2021-08-11,EPI2594086,H3N8,2021-08-11,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4771/2021|2021-08-11,EPI2594102,H3N8,2021-08-11,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/4774/2021|2021-08-11,EPI2594118,H3N8,2021-08-11,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/479/2022|2022-01-26,EPI2594134,H3N8,2022-01-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/481/2022|2022-01-26,EPI2593996,H3N8,2022-01-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/485/2022|2022-01-26,EPI2593980,H3N8,2022-01-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/487/2022|2022-03-29,EPI2595014,H3N8,2022-03-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/489/2022|2022-01-26,EPI2593964,H3N8,2022-01-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/493/2022|2022-01-26,EPI2594653,H3N8,2022-01-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/496/2022|2022-01-26,EPI2594151,H3N8,2022-01-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/5079/2021|2021-08-25,EPI2594175,H3N8,2021-08-25,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/51/2022|2022-01-06,EPI2593948,H3N8,2022-01-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/5171/2021|2021-09-01,EPI2593932,H3N8,2021-09-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/5181/2021|2021-09-01,EPI2593916,H3N8,2021-09-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/52/2022|2022-01-06,EPI2593906,H3N8,2022-01-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/5386/2021|2021-10-09,EPI2593898,H3N8,2021-10-09,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/55/2022|2022-01-06,EPI2593890,H3N8,2022-01-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/5500/2021|2021-10-13,EPI2593882,H3N8,2021-10-13,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/5632/2021|2021-10-21,EPI2594012,H3N8,2021-10-21,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/5669/2021|2021-10-21,EPI2593874,H3N8,2021-10-21,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/567/2022|2022-04-12,EPI2594950,H3N8,2022-04-12,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/5811/2021|2021-10-27,EPI2593858,H3N8,2021-10-27,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/584/2022|2022-03-22,EPI2595358,H3N8,2022-03-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6045/2021|2021-11-10,EPI2593842,H3N8,2021-11-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6063/2021|2021-11-10,EPI2593826,H3N8,2021-11-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6073/2021|2021-11-10,EPI2593810,H3N8,2021-11-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6103/2021|2021-11-17,EPI2593794,H3N8,2021-11-17,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6104/2021|2021-11-17,EPI2593778,H3N8,2021-11-17,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6105/2021|2021-11-17,EPI2593762,H3N8,2021-11-17,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6129/2021|2021-11-17,EPI2593746,H3N8,2021-11-17,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6133/2021|2021-11-17,EPI2593856,H3N8,2021-11-17,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6134/2021|2021-11-17,EPI2593840,H3N8,2021-11-17,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6145/2021|2021-11-17,EPI2593866,H3N8,2021-11-17,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6147/2021|2021-11-17,EPI2594044,H3N8,2021-11-17,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6313/2021|2021-11-24,EPI2594278,H3N8,2021-11-24,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6325/2021|2021-11-24,EPI2594060,H3N8,2021-11-24,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6383/2021|2021-12-01,EPI2594556,H3N8,2021-12-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6395/2021|2021-12-01,EPI2594524,H3N8,2021-12-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6414/2021|2021-12-01,EPI2594494,H3N8,2021-12-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6419/2021|2021-12-01,EPI2594198,H3N8,2021-12-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6433/2021|2021-12-01,EPI2594222,H3N8,2021-12-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6442/2021|2021-12-08,EPI2594470,H3N8,2021-12-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6521/2021|2021-12-08,EPI2594446,H3N8,2021-12-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6523/2021|2021-12-08,EPI2594422,H3N8,2021-12-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6531/2021|2021-12-08,EPI2594246,H3N8,2021-12-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6533/2021|2021-12-08,EPI2594270,H3N8,2021-12-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6534/2021|2021-12-08,EPI2594294,H3N8,2021-12-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6535/2021|2021-12-08,EPI2594318,H3N8,2021-12-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6597/2021|2021-12-15,EPI2594398,H3N8,2021-12-15,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6601/2021|2021-12-15,EPI2594374,H3N8,2021-12-15,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6637/2021|2021-12-15,EPI2594350,H3N8,2021-12-15,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6641/2021|2021-12-15,EPI2594326,H3N8,2021-12-15,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6650/2021|2021-12-15,EPI2594588,H3N8,2021-12-15,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6665/2021|2021-12-15,EPI2594302,H3N8,2021-12-15,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6673/2021|2021-12-22,EPI2594254,H3N8,2021-12-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6675/2021|2021-12-22,EPI2594230,H3N8,2021-12-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6713/2021|2021-12-22,EPI2594206,H3N8,2021-12-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6717/2021|2021-12-22,EPI2594182,H3N8,2021-12-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6719/2021|2021-12-22,EPI2594158,H3N8,2021-12-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6720/2021|2021-12-22,EPI2594140,H3N8,2021-12-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6735/2021|2021-12-22,EPI2594124,H3N8,2021-12-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6737/2021|2021-12-22,EPI2594108,H3N8,2021-12-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6745/2021|2021-12-22,EPI2594092,H3N8,2021-12-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6747/2021|2021-12-22,EPI2594342,H3N8,2021-12-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/677/2022|2022-04-27,EPI2594918,H3N8,2022-04-27,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6771/2021|2021-12-29,EPI2593808,H3N8,2021-12-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6772/2021|2021-12-29,EPI2594076,H3N8,2021-12-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6783/2021|2021-12-29,EPI2593824,H3N8,2021-12-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6785/2021|2021-12-29,EPI2594028,H3N8,2021-12-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6787/2021|2021-12-29,EPI2593792,H3N8,2021-12-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6789/2021|2021-12-29,EPI2593776,H3N8,2021-12-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6799/2021|2021-12-29,EPI2593760,H3N8,2021-12-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/6803/2021|2021-12-29,EPI2594620,H3N8,2021-12-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/684/2022|2022-04-27,EPI2594889,H3N8,2022-04-27,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/72/2022|2022-01-06,EPI2594414,H3N8,2022-01-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/734/2022|2022-04-08,EPI2595325,H3N8,2022-04-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/745/2022|2022-02-18,EPI2594366,H3N8,2022-02-18,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/778/2022|2022-04-08,EPI2595292,H3N8,2022-04-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/781/2022|2022-04-08,EPI2594701,H3N8,2022-04-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/790/2022|2022-04-08,EPI2594725,H3N8,2022-04-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/842/2022|2022-04-19,EPI2595267,H3N8,2022-04-19,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/85/2022|2022-01-06,EPI2594685,H3N8,2022-01-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/856/2022|2022-03-06,EPI2595300,H3N8,2022-03-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/868/2022|2022-04-19,EPI2595243,H3N8,2022-04-19,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/876/2022|2022-04-19,EPI2595219,H3N8,2022-04-19,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/879/2022|2022-04-19,EPI2595390,H3N8,2022-04-19,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/888/2022|2022-04-19,EPI2595195,H3N8,2022-04-19,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/898/2022|2022-03-06,EPI2594982,H3N8,2022-03-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/916/2022|2022-04-19,EPI2595147,H3N8,2022-04-19,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/93/2022|2022-02-22,EPI2595123,H3N8,2022-02-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/971/2022|2022-04-19,EPI2594749,H3N8,2022-04-19,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/F0103/2022|2022-01-03,EPI2047431,H3N8,2022-01-03,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/F0210/2022|2022-02-10,EPI2047445,H3N8,2022-02-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/F0314/2022|2022-03-14,EPI2047577,H3N8,2022-03-14,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangdong/F1201/2021|2021-12-01,EPI2047596,H3N8,2021-12-01,Avian,China,China,Chicken,chicken,Galliformes
A/Chicken/guangdong/G152/2019/H3N2|2019-03-04,EPI2088409,H3N2,2019-03-04,Avian,China,China,Chicken,chicken,Galliformes
A/Chicken/Guangdong/G155/2019/H3N2|2019-03-04,EPI2088418,H3N2,2019-03-04,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangxi/015C10/2009|2009-04-01,EPI1006518,H3N2,2009-04-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangxi/073C2/2010|2010-07-01,EPI1006542,H3N2,2010-07-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangxi/125C8/2012|2012-06-01,EPI1006558,H3N2,2012-06-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangxi/135C10/2013|2013-03-01,EPI1006566,H3N2,2013-03-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangxi/165C7/2014|2014-04-01,EPI1006598,H3N2,2014-04-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/1329/2022|2022-04-25,OQ291896,H3N8,2022-04-25,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/1369/2022|2022-04-25,OQ291904,H3N8,2022-04-25,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/199/2022|2022-01-09,OQ291912,H3N8,2022-01-09,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/4313/2021|2021-12-08,OQ291920,H3N8,2021-12-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/4362/2021|2021-12-08,OQ291928,H3N8,2021-12-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/4398/2021|2021-12-08,OQ291936,H3N8,2021-12-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/4463/2021|2021-12-25,OQ291944,H3N8,2021-12-25,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/4525/2021|2021-12-25,OQ291952,H3N8,2021-12-25,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/856/2022|2022-03-06,OQ291960,H3N8,2022-03-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/898/2022|2022-03-06,OQ291968,H3N8,2022-03-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Guangzhou/943/2022|2022-03-06,EPI2594697,H3N8,2022-03-06,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Henan/F0308/2022|2022-03-08,EPI2047310,H3N8,2022-03-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Henan/F0316/2022|2022-03-16,EPI2047321,H3N8,2022-03-16,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Henan_Shangqiu/SQ2049/2023|2023-03-25,PP758468,H3N3,2023-03-25,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Hong_Kong/21-17040/2021|2021-12-14,EPI2200711,H3N8,2021-12-14,Avian,Hong Kong,China,Chicken,chicken,Galliformes
A/chicken/Hong_Kong/21-17632/2021|2021-12-28,EPI2200719,H3N8,2021-12-28,Avian,Hong Kong,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/1/2022|2022-01-04,OQ291984,H3N8,2022-01-04,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/104/2022|2022-01-04,OQ291992,H3N8,2022-01-04,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/12/2022|2022-01-04,OQ292000,H3N8,2022-01-04,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/168/2022|2022-02-16,OQ292008,H3N8,2022-02-16,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/17/2022|2022-01-04,OQ292016,H3N8,2022-01-04,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/175/2022|2022-02-16,OQ292024,H3N8,2022-02-16,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/190/2022|2022-02-16,OQ292032,H3N8,2022-02-16,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/209/2022|2022-02-16,OQ292040,H3N8,2022-02-16,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/216/2022|2022-02-16,OQ292048,H3N8,2022-02-16,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/222/2022|2022-02-16,OQ292056,H3N8,2022-02-16,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/231/2022|2022-02-16,OQ292064,H3N8,2022-02-16,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/2524/2021|2021-12-07,OQ292072,H3N8,2021-12-07,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/2542/2021|2021-12-07,OQ292080,H3N8,2021-12-07,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/2550/2021|2021-12-07,OQ292088,H3N8,2021-12-07,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/2568/2021|2021-12-07,OQ292096,H3N8,2021-12-07,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/2601/2021|2021-12-07,OQ292104,H3N8,2021-12-07,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/2703/2021|2021-12-23,OQ292112,H3N8,2021-12-23,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/2728/2021|2021-12-23,OQ292120,H3N8,2021-12-23,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/297/2022|2022-03-10,OQ292128,H3N8,2022-03-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/305/2022|2022-03-10,OQ292136,H3N8,2022-03-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/310/2022|2022-03-10,OQ292144,H3N8,2022-03-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/320/2022|2022-03-10,OQ292152,H3N8,2022-03-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/325/2022|2022-03-10,OQ292160,H3N8,2022-03-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/333/2022|2022-03-10,OQ292168,H3N8,2022-03-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/34/2022|2022-01-04,OQ292176,H3N8,2022-01-04,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/356/2022|2022-03-10,OQ292184,H3N8,2022-03-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/361/2022|2022-03-10,OQ292192,H3N8,2022-03-10,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/456/2022|2022-03-29,OQ292200,H3N8,2022-03-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/463/2022|2022-03-29,OQ292208,H3N8,2022-03-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/487/2022|2022-03-29,OQ292216,H3N8,2022-03-29,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/50/2022|2022-01-04,OQ292224,H3N8,2022-01-04,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/567/2022|2022-04-12,OQ292232,H3N8,2022-04-12,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/677/2022|2022-04-27,OQ292240,H3N8,2022-04-27,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/684/2022|2022-04-27,OQ292248,H3N8,2022-04-27,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Huizhou/78/2022|2022-01-04,OQ292256,H3N8,2022-01-04,Avian,China,China,Chicken,chicken,Galliformes
A/Chicken/Italy/5945/95|1995-01-01,AF213915,H3N2,1995-01-01,Avian,Italy,Europe,Chicken,chicken,Galliformes
A/chicken/Jiangsu/12.30_WZNHQ013-P/2014(Mixed)|2014-12-30,EPI666944,H3N2,2014-12-30,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangsu/A3123/2022|2022-03-21,EPI2047612,H3N8,2022-03-21,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangsu/B314/2022|2022-03-21,EPI2047636,H3N8,2022-03-21,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangsu/C312/2022|2022-03-21,EPI2047648,H3N8,2022-03-21,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangsu/CKJS03/2022|2022-05-01,OP024220,H3N8,2022-05-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangsu/CKJS610/2022|2022-05-01,OP225625,H3N8,2022-05-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangsu/CKJS612/2022|2022-05-01,OP225633,H3N8,2022-05-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangsu/CKJS64/2022|2022-05-01,OP225641,H3N8,2022-05-01,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangsu/JS13/2022|2022-11-20,PQ681293,H3N8,2022-11-20,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/01.08_YGCB018-P/2015(H3N2)|2015-01-08,EPI660866,H3N2,2015-01-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/02.05_YGYXG001-P/2015(H3N2)|2015-02-05,EPI660826,H3N2,2015-02-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/10526/2022|2022-02-26,EPI2594865,H3N8,2022-02-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/10532/2022|2022-02-26,EPI2594841,H3N8,2022-02-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/10541/2022|2022-02-26,EPI2594816,H3N8,2022-02-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/10580/2022|2022-02-26,EPI2595274,H3N8,2022-02-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/10598/2022|2022-02-26,EPI2595421,H3N8,2022-02-26,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/11740/2022|2022-03-05,EPI2595703,H3N8,2022-03-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/11741/2022|2022-03-05,EPI2595485,H3N8,2022-03-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/11765/2022|2022-03-05,EPI2595884,H3N8,2022-03-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/11767/2022|2022-03-05,EPI2595876,H3N8,2022-03-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/11774/2022|2022-03-05,EPI2595868,H3N8,2022-03-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/11775/2022|2022-03-05,EPI2595860,H3N8,2022-03-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/11782/2022|2022-03-05,EPI2595852,H3N8,2022-03-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/11796/2022|2022-03-05,EPI2595844,H3N8,2022-03-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/11803/2022|2022-03-05,EPI2595836,H3N8,2022-03-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/11816/2022|2022-03-05,EPI2595828,H3N8,2022-03-05,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/12234/2022|2022-03-12,EPI2595820,H3N8,2022-03-12,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/12240/2022|2022-03-12,EPI2595908,H3N8,2022-03-12,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/12248/2022|2022-03-12,EPI2595802,H3N8,2022-03-12,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/12277/2022|2022-03-12,EPI2595782,H3N8,2022-03-12,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/12291/2022|2022-03-12,EPI2595763,H3N8,2022-03-12,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/12292/2022|2022-03-12,EPI2595744,H3N8,2022-03-12,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/12303/2022|2022-03-12,EPI2595725,H3N8,2022-03-12,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/12309/2022|2022-03-12,EPI2595706,H3N8,2022-03-12,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/1975/2022|2022-01-08,EPI2595687,H3N8,2022-01-08,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/3236/2022|2022-01-15,EPI2595892,H3N8,2022-01-15,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/3269/2022|2022-01-15,EPI2595900,H3N8,2022-01-15,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/3711/2022|2022-01-22,EPI2595474,H3N8,2022-01-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/3726/2022|2022-01-22,EPI2595504,H3N8,2022-01-22,Avian,China,China,Chicken,chicken,Galliformes
A/chicken/Jiangxi/37317/2021|2021-12-18,EPI2595528,H3N8,2021-12-18,Avian,China,China,Chicken,chicken,Galliformes
